Year,Month,Day,Hour,Minute,Precipitable Water,Wind Direction,Wind Speed,Pressure,Surface Albedo,Solar Zenith Angle,GHI,Ozone,Relative Humidity,Fill Flag,DNI,Cloud Type,Clearsky GHI,DHI,Dew Point,Clearsky DNI,Clearsky DHI,Temperature
2019,1,1,0,30,1.2000000000000002,8,1.5,1032,0.14,155.08,0,0.3,79.32000000000001,0,0,7,0,0,2.6,0,0,5.9
2019,1,1,1,30,1.2000000000000002,7,1.5,1033,0.14,147.09,0,0.299,80.96000000000001,0,0,0,0,0,2.6,0,0,5.6000000000000005
2019,1,1,2,30,1.2000000000000002,7,1.5,1033,0.14,137.18,0,0.297,83.08,0,0,0,0,0,2.7,0,0,5.300000000000001
2019,1,1,3,30,1.2000000000000002,7,1.4000000000000001,1033,0.14,126.60000000000001,0,0.296,84.9,0,0,1,0,0,2.8000000000000003,0,0,5.1000000000000005
2019,1,1,4,30,1.2000000000000002,5,1.4000000000000001,1033,0.14,115.91,0,0.295,86.74,0,0,7,0,0,2.9000000000000004,0,0,4.9
2019,1,1,5,30,1.2000000000000002,180,1.4000000000000001,1033,0.14,105.47,0,0.295,88.24,0,0,1,0,0,2.9000000000000004,0,0,4.7
2019,1,1,6,30,1.1,352,1.3,1034,0.14,95.55,0,0.293,86.37,0,0,4,0,0,2.9000000000000004,0,0,5
2019,1,1,7,30,1.1,338,1.2000000000000002,1034,0.14,86.28,10,0.291,79.45,3,0,4,40,10,2.9000000000000004,275,23,6.2
2019,1,1,8,30,1.1,326,1,1034,0.14,78.60000000000001,74,0.29,71.85000000000001,3,16,7,163,71,3.1,571,51,7.9
2019,1,1,9,30,1.1,322,1,1033,0.14,72.53,105,0.289,66.11,0,0,2,275,105,3.1,697,66,9.1
2019,1,1,10,30,1.1,320,1,1032,0.14,68.65,135,0.28800000000000003,62.65,0,9,7,350,132,3.3000000000000003,759,73,10.100000000000001
2019,1,1,11,30,1,314,0.9,1031,0.14,67.37,222,0.28800000000000003,60.370000000000005,0,154,4,376,163,3.3000000000000003,780,76,10.700000000000001
2019,1,1,12,30,1,298,0.7000000000000001,1030,0.14,68.86,120,0.28800000000000003,59.86,0,0,4,347,120,3.4000000000000004,754,75,10.9
2019,1,1,13,30,1,262,0.5,1029,0.14,72.92,100,0.289,61.28,0,0,4,270,100,3.5,694,66,10.700000000000001
2019,1,1,14,30,1,214,0.6000000000000001,1029,0.14,79.14,155,0.289,67.96000000000001,0,559,0,155,50,4.4,559,50,10
2019,1,1,15,30,0.9,190,1.1,1028,0.14,86.9,33,0.29,68.27,0,249,0,33,20,3.6,249,20,9.1
2019,1,1,16,30,0.9,193,1.5,1028,0.14,96.27,0,0.291,71.32000000000001,0,0,0,0,0,3.6,0,0,8.5
2019,1,1,17,30,0.8,200,1.7000000000000002,1027,0.14,106.24000000000001,0,0.291,75.63,0,0,0,0,0,4.2,0,0,8.200000000000001
2019,1,1,18,30,0.8,209,1.7000000000000002,1027,0.14,116.71000000000001,0,0.29,78.63,0,0,1,0,0,4.800000000000001,0,0,8.3
2019,1,1,19,30,0.8,221,1.6,1026,0.14,127.4,0,0.289,80.46000000000001,0,0,1,0,0,5.4,0,0,8.6
2019,1,1,20,30,0.8,238,1.5,1026,0.14,137.95000000000002,0,0.289,81.45,0,0,3,0,0,5.800000000000001,0,0,8.8
2019,1,1,21,30,0.8,263,1.4000000000000001,1025,0.14,147.75,0,0.28800000000000003,80.52,0,0,1,0,0,5.7,0,0,8.9
2019,1,1,22,30,0.8,297,1.4000000000000001,1024,0.14,155.49,0,0.289,78.64,0,0,1,0,0,5.300000000000001,0,0,8.8
2019,1,1,23,30,0.8,315,1.4000000000000001,1024,0.14,158.55,0,0.289,75.09,0,0,7,0,0,4.5,0,0,8.700000000000001
2019,1,2,0,30,0.8,341,1.8,1024,0.14,155.06,0,0.291,73.9,0,0,7,0,0,3.4000000000000004,0,0,7.800000000000001
2019,1,2,1,30,0.8,345,1.9000000000000001,1023,0.14,147.1,0,0.292,72.59,0,0,1,0,0,2.6,0,0,7.2
2019,1,2,2,30,0.7000000000000001,347,1.9000000000000001,1023,0.14,137.21,0,0.293,72.53,0,0,0,0,0,2.1,0,0,6.7
2019,1,2,3,30,0.6000000000000001,351,2.1,1022,0.14,126.63000000000001,0,0.293,71.79,0,0,0,0,0,1.8,0,0,6.5
2019,1,2,4,30,0.4,178,2.6,1022,0.14,115.95,0,0.293,68.65,0,0,0,0,0,1.5,0,0,6.9
2019,1,2,5,30,0.30000000000000004,3,3.2,1023,0.14,105.49000000000001,0,0.293,63.910000000000004,0,0,0,0,0,1.4000000000000001,0,0,7.800000000000001
2019,1,2,6,30,0.30000000000000004,6,3.8000000000000003,1023,0.14,95.57000000000001,0,0.293,59.07,0,0,0,0,0,1.1,0,0,8.6
2019,1,2,7,30,0.30000000000000004,6,4.3,1024,0.14,86.29,50,0.295,52.72,0,449,0,50,21,0.7000000000000001,449,21,9.9
2019,1,2,8,30,0.30000000000000004,7,4.800000000000001,1025,0.14,78.59,185,0.297,49.74,0,731,0,185,41,1,731,41,11.100000000000001
2019,1,2,9,30,0.30000000000000004,9,5.2,1025,0.14,72.49,123,0.3,47.800000000000004,0,27,2,305,114,1,835,54,11.700000000000001
2019,1,2,10,30,0.30000000000000004,9,5.5,1025,0.14,68.59,383,0.303,45.42,0,886,1,383,59,0.4,886,59,11.8
2019,1,2,11,30,0.30000000000000004,10,5.6000000000000005,1025,0.14,67.29,288,0.306,42.76,0,393,2,409,136,-0.6000000000000001,901,61,11.700000000000001
2019,1,2,12,30,0.4,12,5.5,1025,0.14,68.75,374,0.31,43.26,0,863,1,374,61,-0.7000000000000001,863,61,11.4
2019,1,2,13,30,0.4,13,5.1000000000000005,1025,0.14,72.8,147,0.312,45.2,3,93,2,294,119,-0.6000000000000001,805,55,10.8
2019,1,2,14,30,0.4,13,4.5,1026,0.14,79.01,173,0.313,49.5,0,677,0,173,44,-0.6000000000000001,677,44,9.5
2019,1,2,15,30,0.4,12,4.1000000000000005,1026,0.14,86.77,40,0.314,53.86,0,360,1,40,20,-0.8,360,20,8
2019,1,2,16,30,0.4,9,4.1000000000000005,1027,0.14,96.14,0,0.314,55.57,0,0,0,0,0,-1.1,0,0,7.2
2019,1,2,17,30,0.4,5,4.3,1028,0.14,106.10000000000001,0,0.314,56.07,0,0,0,0,0,-1.3,0,0,6.9
2019,1,2,18,30,0.4,181,4.4,1028,0.14,116.57000000000001,0,0.315,56.6,0,0,0,0,0,-1.4000000000000001,0,0,6.6000000000000005
2019,1,2,19,30,0.4,358,4.1000000000000005,1029,0.14,127.26,0,0.315,57.69,1,0,0,0,0,-1.5,0,0,6.2
2019,1,2,20,30,0.4,358,4,1029,0.14,137.81,0,0.315,58.28,0,0,0,0,0,-1.6,0,0,6
2019,1,2,21,30,0.4,358,4,1029,0.14,147.61,0,0.315,58.910000000000004,1,0,0,0,0,-1.6,0,0,5.800000000000001
2019,1,2,22,30,0.4,359,3.9000000000000004,1029,0.14,155.36,0,0.314,59.69,0,0,0,0,0,-1.7000000000000002,0,0,5.5
2019,1,2,23,30,0.4,360,3.8000000000000003,1029,0.14,158.46,0,0.315,60.33,0,0,0,0,0,-1.8,0,0,5.300000000000001
2019,1,3,0,30,0.4,180,3.4000000000000004,1030,0.14,155.03,0,0.315,62.2,0,0,0,0,0,-1.8,0,0,4.800000000000001
2019,1,3,1,30,0.30000000000000004,358,3.1,1030,0.14,147.1,0,0.316,63.660000000000004,0,0,0,0,0,-1.9000000000000001,0,0,4.4
2019,1,3,2,30,0.30000000000000004,355,2.8000000000000003,1030,0.14,137.23,0,0.316,64.86,0,0,0,0,0,-1.9000000000000001,0,0,4.1000000000000005
2019,1,3,3,30,0.30000000000000004,351,2.5,1030,0.14,126.66,0,0.317,66.05,0,0,0,0,0,-2,0,0,3.8000000000000003
2019,1,3,4,30,0.30000000000000004,348,2.4000000000000004,1030,0.14,115.97,0,0.317,65.94,0,0,0,0,0,-2.1,0,0,3.7
2019,1,3,5,30,0.4,346,2.4000000000000004,1031,0.14,105.51,0,0.318,65.33,0,0,0,0,0,-2.2,0,0,3.7
2019,1,3,6,30,0.4,345,2.3000000000000003,1031,0.14,95.58,0,0.319,63.85,0,0,1,0,0,-2.3000000000000003,0,0,3.9000000000000004
2019,1,3,7,30,0.4,346,2.3000000000000003,1031,0.14,86.28,48,0.321,59.67,0,417,1,48,21,-1.9000000000000001,417,21,5.300000000000001
2019,1,3,8,30,0.4,350,2.6,1031,0.14,78.56,182,0.322,55.79,0,705,1,182,42,-1.1,705,42,7.2
2019,1,3,9,30,0.5,179,2.9000000000000004,1031,0.14,72.45,113,0.322,45.74,0,10,4,298,110,-2.7,813,52,8.3
2019,1,3,10,30,0.5,5,3,1031,0.14,68.52,225,0.321,40.96,0,205,2,375,150,-3.7,864,58,8.9
2019,1,3,11,30,0.5,6,2.9000000000000004,1031,0.14,67.19,201,0.32,39.35,0,97,7,401,164,-4,874,62,9.1
2019,1,3,12,30,0.6000000000000001,4,2.7,1030,0.14,68.64,133,0.319,39.85,0,7,6,368,130,-3.9000000000000004,839,62,9
2019,1,3,13,30,0.6000000000000001,2,2.3000000000000003,1030,0.14,72.67,104,0.319,44.64,0,0,7,289,104,-3,779,57,8.4
2019,1,3,14,30,0.6000000000000001,0,2,1030,0.14,78.87,128,0.318,54.84,3,350,7,171,61,-1.5,663,43,7
2019,1,3,15,30,0.5,1,2.1,1030,0.14,86.64,30,0.317,54.85,3,128,7,41,22,-2.8000000000000003,371,20,5.6000000000000005
2019,1,3,16,30,0.5,1,2.2,1031,0.14,95.99000000000001,0,0.315,55.06,0,0,1,0,0,-3.4000000000000004,0,0,4.9
2019,1,3,17,30,0.5,179,2.2,1031,0.14,105.95,0,0.313,56.75,0,0,0,0,0,-3.2,0,0,4.7
2019,1,3,18,30,0.5,359,2.3000000000000003,1031,0.14,116.43,0,0.312,59.36,0,0,0,0,0,-2.7,0,0,4.5
2019,1,3,19,30,0.6000000000000001,181,2.4000000000000004,1031,0.14,127.12,0,0.312,62.06,0,0,0,0,0,-2.3000000000000003,0,0,4.3
2019,1,3,20,30,0.6000000000000001,3,2.3000000000000003,1031,0.14,137.66,0,0.311,65.04,0,0,1,0,0,-1.8,0,0,4.2
2019,1,3,21,30,0.6000000000000001,5,2.2,1031,0.14,147.47,0,0.309,67.13,0,0,0,0,0,-1.5,0,0,4
2019,1,3,22,30,0.6000000000000001,5,2,1031,0.14,155.23,0,0.308,67.99,0,0,0,0,0,-1.7000000000000002,0,0,3.7
2019,1,3,23,30,0.6000000000000001,5,1.9000000000000001,1031,0.14,158.36,0,0.307,66.88,0,0,0,0,0,-2,0,0,3.6
2019,1,4,0,30,0.6000000000000001,3,1.7000000000000002,1031,0.14,154.99,0,0.303,65.34,0,0,0,0,0,-2.2,0,0,3.7
2019,1,4,1,30,0.6000000000000001,181,1.7000000000000002,1031,0.14,147.1,0,0.301,64.76,0,0,0,0,0,-2.3000000000000003,0,0,3.7
2019,1,4,2,30,0.6000000000000001,355,1.7000000000000002,1031,0.14,137.25,0,0.301,64.3,0,0,0,0,0,-2.4000000000000004,0,0,3.7
2019,1,4,3,30,0.6000000000000001,347,1.7000000000000002,1031,0.14,126.68,0,0.3,63.96,0,0,1,0,0,-2.6,0,0,3.6
2019,1,4,4,30,0.6000000000000001,341,1.8,1031,0.14,115.99000000000001,0,0.3,64.46000000000001,0,0,1,0,0,-2.7,0,0,3.4000000000000004
2019,1,4,5,30,0.6000000000000001,339,1.8,1032,0.14,105.52,0,0.3,64.64,0,0,1,0,0,-2.7,0,0,3.3000000000000003
2019,1,4,6,30,0.6000000000000001,338,1.9000000000000001,1032,0.14,95.58,0,0.299,63.27,0,0,0,0,0,-2.7,0,0,3.6
2019,1,4,7,30,0.6000000000000001,339,2,1032,0.14,86.26,16,0.298,60.660000000000004,3,0,2,45,16,-2.2,359,22,4.800000000000001
2019,1,4,8,30,0.6000000000000001,342,2.2,1033,0.14,78.53,176,0.298,58.28,0,655,1,176,46,-1.2000000000000002,655,46,6.4
2019,1,4,9,30,0.7000000000000001,348,2.4000000000000004,1033,0.14,72.39,130,0.296,49.25,3,41,2,291,118,-2.6,770,58,7.4
2019,1,4,10,30,0.7000000000000001,351,2.5,1033,0.14,68.44,224,0.291,45.9,0,197,2,368,152,-2.9000000000000004,827,64,8.1
2019,1,4,11,30,0.7000000000000001,349,2.5,1032,0.14,67.09,271,0.28700000000000003,45.550000000000004,0,309,2,394,150,-2.8000000000000003,843,66,8.3
2019,1,4,12,30,0.7000000000000001,347,2.4000000000000004,1032,0.14,68.52,203,0.28500000000000003,46.57,0,136,4,366,154,-2.6,821,65,8.200000000000001
2019,1,4,13,30,0.8,344,1.9000000000000001,1032,0.14,72.54,191,0.28700000000000003,50.13,0,258,7,286,113,-2.2,755,59,7.5
2019,1,4,14,30,0.8,342,1.5,1032,0.14,78.73,64,0.292,59.96,3,0,2,168,64,-1,621,47,6.2
2019,1,4,15,30,0.8,342,1.5,1032,0.14,86.5,27,0.301,59.74,3,71,6,40,23,-2,304,22,5.2
2019,1,4,16,30,0.8,345,1.5,1032,0.14,95.85000000000001,0,0.308,54.02,0,0,6,0,0,-3.4000000000000004,0,0,5.2
2019,1,4,17,30,0.9,349,1.4000000000000001,1032,0.14,105.81,0,0.31,49.4,0,0,7,0,0,-4.2,0,0,5.6000000000000005
2019,1,4,18,30,0.9,348,1.1,1032,0.14,116.28,0,0.31,45.65,0,0,7,0,0,-4.7,0,0,6.2
2019,1,4,19,30,0.9,337,1,1031,0.14,126.97,0,0.309,42.64,0,0,7,0,0,-5.2,0,0,6.6000000000000005
2019,1,4,20,30,0.9,325,1,1031,0.14,137.52,0,0.308,41.800000000000004,0,0,7,0,0,-5.2,0,0,6.9
2019,1,4,21,30,0.9,321,1.1,1030,0.14,147.32,0,0.307,42.85,0,0,7,0,0,-4.800000000000001,0,0,7
2019,1,4,22,30,0.9,321,1.2000000000000002,1030,0.14,155.09,0,0.303,43.730000000000004,1,0,4,0,0,-4.5,0,0,7
2019,1,4,23,30,0.9,323,1.2000000000000002,1030,0.14,158.26,0,0.3,43.34,0,0,4,0,0,-4.5,0,0,7.1000000000000005
2019,1,5,0,30,0.9,328,1.4000000000000001,1029,0.14,154.94,0,0.293,44.550000000000004,0,0,4,0,0,-4.4,0,0,6.9
2019,1,5,1,30,0.8,333,1.5,1029,0.14,147.09,0,0.289,46.92,0,0,4,0,0,-3.9000000000000004,0,0,6.7
2019,1,5,2,30,0.9,339,1.6,1029,0.14,137.25,0,0.28600000000000003,49.04,0,0,1,0,0,-3.4000000000000004,0,0,6.5
2019,1,5,3,30,0.9,344,1.6,1028,0.14,126.69,0,0.28300000000000003,50.4,0,0,3,0,0,-3.2,0,0,6.4
2019,1,5,4,30,0.9,340,1.5,1028,0.14,116,0,0.281,50.410000000000004,0,0,4,0,0,-3.1,0,0,6.5
2019,1,5,5,30,0.9,328,1.4000000000000001,1028,0.14,105.53,0,0.28,50.01,0,0,6,0,0,-3.1,0,0,6.6000000000000005
2019,1,5,6,30,1,316,1.4000000000000001,1027,0.14,95.57000000000001,0,0.279,48.77,0,0,6,0,0,-3.2,0,0,6.9
2019,1,5,7,30,1,304,1.3,1027,0.14,86.25,5,0.278,48.31,3,0,6,45,5,-2.5,360,21,7.800000000000001
2019,1,5,8,30,1.1,292,1.2000000000000002,1027,0.14,78.49,9,0.277,54.86,3,0,6,173,9,0.7000000000000001,650,43,9.3
2019,1,5,9,30,1.2000000000000002,284,1.3,1027,0.14,72.33,31,0.276,51.14,0,0,7,287,31,0.8,769,54,10.5
2019,1,5,10,30,1.3,285,1.3,1026,0.14,68.35000000000001,26,0.274,47.02,0,0,4,362,26,0.2,821,59,11.100000000000001
2019,1,5,11,30,1.5,288,1.2000000000000002,1025,0.14,66.98,104,0.272,49.01,0,0,8,386,104,1.1,834,60,11.4
2019,1,5,12,30,1.5,290,1.2000000000000002,1024,0.14,68.39,188,0.268,51.97,0,92,7,357,154,2,798,63,11.5
2019,1,5,13,30,1.4000000000000001,289,1.2000000000000002,1024,0.14,72.4,24,0.263,59.050000000000004,0,0,4,284,24,3.2,755,55,10.9
2019,1,5,14,30,1.4000000000000001,291,1.4000000000000001,1023,0.14,78.58,10,0.256,70.42,1,0,4,170,10,4.3,641,43,9.4
2019,1,5,15,30,1.3,301,1.8,1023,0.14,86.35000000000001,43,0.252,66.11,0,356,1,43,21,2.2,356,21,8.200000000000001
2019,1,5,16,30,1.3,314,1.9000000000000001,1023,0.14,95.69,0,0.251,64.33,0,0,0,0,0,1.4000000000000001,0,0,7.7
2019,1,5,17,30,1.3,323,2,1023,0.14,105.66,0,0.252,66.14,0,0,0,0,0,1.4000000000000001,0,0,7.300000000000001
2019,1,5,18,30,1.2000000000000002,327,2.2,1024,0.14,116.13,0,0.255,69.84,0,0,1,0,0,1.8,0,0,6.9
2019,1,5,19,30,1.2000000000000002,329,2.5,1024,0.14,126.82000000000001,0,0.26,73.21000000000001,0,0,1,0,0,2.2,0,0,6.7
2019,1,5,20,30,1.1,330,2.7,1024,0.14,137.36,0,0.267,75.46000000000001,0,0,1,0,0,2.5,0,0,6.5
2019,1,5,21,30,1.1,331,2.7,1024,0.14,147.17000000000002,0,0.277,75.59,0,0,1,0,0,2.3000000000000003,0,0,6.300000000000001
2019,1,5,22,30,1.1,332,2.8000000000000003,1024,0.14,154.94,0,0.28700000000000003,74.33,0,0,0,0,0,1.9000000000000001,0,0,6.1000000000000005
2019,1,5,23,30,1.1,332,2.8000000000000003,1024,0.14,158.14000000000001,0,0.292,72.45,0,0,0,0,0,1.4000000000000001,0,0,6
2019,1,6,0,30,1.1,336,2.7,1024,0.14,154.88,0,0.299,70.91,0,0,0,0,0,1,0,0,5.9
2019,1,6,1,30,1,337,2.7,1024,0.14,147.07,0,0.301,69.7,0,0,0,0,0,0.9,0,0,6
2019,1,6,2,30,1,339,2.6,1024,0.14,137.25,0,0.301,69.08,0,0,0,0,0,0.9,0,0,6.1000000000000005
2019,1,6,3,30,1,339,2.6,1024,0.14,126.7,0,0.299,68.24,0,0,0,0,0,0.9,0,0,6.300000000000001
2019,1,6,4,30,1,340,2.6,1024,0.14,116.01,0,0.298,67.17,0,0,7,0,0,0.9,0,0,6.6000000000000005
2019,1,6,5,30,1,342,2.5,1024,0.14,105.53,0,0.3,66.49,0,0,0,0,0,1,0,0,6.800000000000001
2019,1,6,6,30,1,342,2.6,1024,0.14,95.56,0,0.3,64.74,0,0,1,0,0,1,0,0,7.2
2019,1,6,7,30,1,339,2.6,1025,0.14,86.22,46,0.295,60.29,0,401,1,46,20,1.4000000000000001,401,20,8.700000000000001
2019,1,6,8,30,1,336,2.8000000000000003,1025,0.14,78.45,176,0.292,57.46,0,683,1,176,39,2.5,683,39,10.600000000000001
2019,1,6,9,30,1,335,3,1025,0.14,72.26,92,0.293,53.83,0,0,2,292,92,2.9000000000000004,794,50,12
2019,1,6,10,30,1,336,3.1,1025,0.14,68.26,213,0.295,51.99,0,155,2,369,156,3.5,848,55,13.100000000000001
2019,1,6,11,30,0.9,339,3,1025,0.14,66.87,397,0.299,52.28,0,870,1,397,56,4.2,870,56,13.8
2019,1,6,12,30,0.9,342,2.7,1025,0.14,68.26,371,0.301,54.58,0,855,1,371,54,4.9,855,54,13.9
2019,1,6,13,30,0.9,346,2.4000000000000004,1025,0.14,72.25,139,0.302,59.620000000000005,0,59,2,294,121,5.5,803,49,13.200000000000001
2019,1,6,14,30,0.9,349,2.2,1025,0.14,78.43,177,0.302,66.03,0,685,0,177,40,5.4,685,40,11.5
2019,1,6,15,30,0.9,352,2.3000000000000003,1025,0.14,86.21000000000001,47,0.301,67.65,0,399,1,47,20,4,399,20,9.700000000000001
2019,1,6,16,30,0.9,355,2.4000000000000004,1025,0.14,95.54,0,0.301,68.81,0,0,1,0,0,3.4000000000000004,0,0,8.8
2019,1,6,17,30,0.9,358,2.5,1026,0.14,105.5,0,0.3,70.08,0,0,1,0,0,3.2,0,0,8.3
2019,1,6,18,30,0.9,360,2.5,1026,0.14,115.98,0,0.3,71.08,0,0,7,0,0,2.9000000000000004,0,0,7.800000000000001
2019,1,6,19,30,0.9,359,2.5,1026,0.14,126.67,0,0.3,70.99,0,0,7,0,0,2.6,0,0,7.5
2019,1,6,20,30,0.9,356,2.5,1027,0.14,137.21,0,0.3,71.21000000000001,0,0,7,0,0,2.3000000000000003,0,0,7.2
2019,1,6,21,30,0.8,354,2.5,1027,0.14,147.01,0,0.301,70.08,0,0,1,0,0,1.9000000000000001,0,0,7
2019,1,6,22,30,0.8,354,2.4000000000000004,1027,0.14,154.79,0,0.3,69.38,0,0,0,0,0,1.6,0,0,6.800000000000001
2019,1,6,23,30,0.8,355,2.4000000000000004,1027,0.14,158.03,0,0.3,68.44,0,0,0,0,0,1.3,0,0,6.7
2019,1,7,0,30,0.8,358,2.3000000000000003,1027,0.14,154.82,0,0.297,69.87,0,0,0,0,0,1.2000000000000002,0,0,6.300000000000001
2019,1,7,1,30,0.8,180,2.2,1027,0.14,147.05,0,0.296,70.95,0,0,0,0,0,1.1,0,0,6
2019,1,7,2,30,0.8,2,2.1,1027,0.14,137.25,0,0.295,71.18,0,0,0,0,0,1.1,0,0,5.9
2019,1,7,3,30,0.8,5,2,1027,0.14,126.7,0,0.294,71.52,0,0,0,0,0,1,0,0,5.800000000000001
2019,1,7,4,30,0.9,9,1.9000000000000001,1027,0.14,116.01,0,0.294,71.44,0,0,0,0,0,1,0,0,5.800000000000001
2019,1,7,5,30,0.9,12,1.9000000000000001,1028,0.14,105.52,0,0.294,71.23,0,0,0,0,0,1,0,0,5.800000000000001
2019,1,7,6,30,0.9,14,1.8,1028,0.14,95.54,0,0.295,69.51,0,0,0,0,0,0.9,0,0,6.1000000000000005
2019,1,7,7,30,0.9,17,1.8,1029,0.14,86.19,46,0.295,64.96000000000001,0,370,0,46,21,1.4000000000000001,370,21,7.6000000000000005
2019,1,7,8,30,0.9,14,1.8,1029,0.14,78.4,175,0.295,63.9,0,657,0,175,43,3,657,43,9.5
2019,1,7,9,30,0.9,8,1.8,1030,0.14,72.19,126,0.295,57.33,0,29,2,293,117,2.7,779,55,10.8
2019,1,7,10,30,0.9,3,1.6,1030,0.14,68.16,226,0.294,53.65,0,194,2,370,154,2.7,831,61,11.8
2019,1,7,11,30,0.9,177,1.4000000000000001,1029,0.14,66.74,279,0.293,49.43,0,324,2,397,151,2.2,844,64,12.5
2019,1,7,12,30,1,345,1.1,1029,0.14,68.11,368,0.292,48.08,0,816,1,368,63,1.9000000000000001,816,63,12.600000000000001
2019,1,7,13,30,1,330,0.8,1029,0.14,72.10000000000001,147,0.291,50.230000000000004,0,76,2,290,124,2,753,58,12
2019,1,7,14,30,1,321,0.8,1029,0.14,78.27,173,0.294,58.49,1,622,0,173,47,3.1,622,47,10.9
2019,1,7,15,30,1,321,1,1029,0.14,86.05,45,0.3,53.93,0,329,0,45,22,1.1,329,22,10
2019,1,7,16,30,1,318,1,1029,0.14,95.38,0,0.308,52.53,0,0,0,0,0,0.4,0,0,9.600000000000001
2019,1,7,17,30,0.9,310,1.1,1029,0.14,105.34,0,0.311,52.35,0,0,7,0,0,0.1,0,0,9.4
2019,1,7,18,30,0.9,303,1.2000000000000002,1030,0.14,115.82000000000001,0,0.308,53.53,0,0,0,0,0,0.1,0,0,9
2019,1,7,19,30,0.8,303,1.3,1029,0.14,126.51,0,0.302,55.22,0,0,0,0,0,0.1,0,0,8.6
2019,1,7,20,30,0.9,307,1.3,1029,0.14,137.05,0,0.3,56.77,0,0,1,0,0,0.2,0,0,8.3
2019,1,7,21,30,0.9,309,1.3,1029,0.14,146.85,0,0.3,58.32,0,0,1,0,0,0.30000000000000004,0,0,8
2019,1,7,22,30,0.9,305,1.3,1029,0.14,154.63,0,0.301,60.47,0,0,1,0,0,0.4,0,0,7.6000000000000005
2019,1,7,23,30,1,301,1.3,1029,0.14,157.9,0,0.302,61.76,0,0,1,0,0,0.6000000000000001,0,0,7.5
2019,1,8,0,30,1,299,1.5,1028,0.14,154.75,0,0.303,66.56,0,0,1,0,0,0.9,0,0,6.7
2019,1,8,1,30,1.1,306,1.6,1027,0.14,147.02,0,0.303,69.66,0,0,1,0,0,1.2000000000000002,0,0,6.300000000000001
2019,1,8,2,30,1.1,313,1.5,1027,0.14,137.24,0,0.303,70.67,0,0,4,0,0,1.2000000000000002,0,0,6.1000000000000005
2019,1,8,3,30,1.2000000000000002,313,1.3,1026,0.14,126.7,0,0.301,68.57000000000001,0,0,7,0,0,0.9,0,0,6.300000000000001
2019,1,8,4,30,1.3,302,1,1025,0.14,116,0,0.299,64.13,0,0,7,0,0,0.5,0,0,6.800000000000001
2019,1,8,5,30,1.4000000000000001,285,1,1025,0.14,105.51,0,0.297,62.39,0,0,7,0,0,0.4,0,0,7.1000000000000005
2019,1,8,6,30,1.5,257,1,1025,0.14,95.52,0,0.295,61.53,0,0,7,0,0,0.6000000000000001,0,0,7.5
2019,1,8,7,30,1.5,224,1,1024,0.14,86.15,4,0.293,60.83,3,0,7,39,4,1.2000000000000002,248,23,8.3
2019,1,8,8,30,1.5,209,1.2000000000000002,1023,0.14,78.34,7,0.291,67.48,3,0,7,163,7,3.8000000000000003,550,52,9.5
2019,1,8,9,30,1.5,207,1.6,1022,0.14,72.11,11,0.29,70.04,0,0,7,277,11,5.4,684,67,10.600000000000001
2019,1,8,10,30,1.4000000000000001,212,2,1021,0.14,68.05,14,0.289,68.98,0,0,6,355,14,6.1000000000000005,747,75,11.600000000000001
2019,1,8,11,30,1.4000000000000001,219,2.1,1019,0.14,66.61,34,0.289,69.08,0,0,6,381,34,6.9,763,78,12.4
2019,1,8,12,30,1.3,219,1.9000000000000001,1018,0.14,67.97,29,0.29,70.95,0,0,6,356,29,7.300000000000001,741,78,12.4
2019,1,8,13,30,1.3,220,1.5,1017,0.14,71.94,11,0.29,76.91,3,0,6,282,11,7.7,684,70,11.600000000000001
2019,1,8,14,30,1.3,226,1.2000000000000002,1017,0.14,78.11,33,0.293,80.31,3,0,7,169,33,7.2,556,54,10.4
2019,1,8,15,30,1.2000000000000002,244,1,1016,0.14,85.89,13,0.298,79.3,3,0,4,44,13,6.300000000000001,264,25,9.700000000000001
2019,1,8,16,30,1.2000000000000002,300,0.9,1016,0.14,95.21000000000001,0,0.304,76.91,0,0,7,0,0,5.6000000000000005,0,0,9.4
2019,1,8,17,30,1.1,172,1.3,1016,0.14,105.18,0,0.308,76.25,0,0,0,0,0,4.6000000000000005,0,0,8.5
2019,1,8,18,30,0.9,3,1.7000000000000002,1016,0.14,115.66,0,0.311,76.62,0,0,0,0,0,3.7,0,0,7.5
2019,1,8,19,30,0.8,3,1.9000000000000001,1016,0.14,126.35000000000001,0,0.314,78.95,0,0,7,0,0,3.2,0,0,6.6000000000000005
2019,1,8,20,30,0.7000000000000001,181,2.1,1015,0.14,136.89000000000001,0,0.315,79.62,0,0,0,0,0,2.6,0,0,5.9
2019,1,8,21,30,0.6000000000000001,355,2,1015,0.14,146.68,0,0.316,80.03,0,0,0,0,0,2.2,0,0,5.4
2019,1,8,22,30,0.6000000000000001,344,2,1015,0.14,154.47,0,0.316,78.46000000000001,0,0,0,0,0,1.7000000000000002,0,0,5.1000000000000005
2019,1,8,23,30,0.6000000000000001,337,2,1014,0.14,157.76,0,0.316,76.04,0,0,0,0,0,1,0,0,4.9
2019,1,9,0,30,0.6000000000000001,325,2.2,1014,0.15,154.67000000000002,0,0.32,75.05,0,0,8,0,0,0.7000000000000001,0,0,4.7
2019,1,9,1,30,0.6000000000000001,325,2.5,1014,0.15,146.98,0,0.323,73.79,0,0,0,0,0,0.5,0,0,4.800000000000001
